id_sus,uf,municipio,slug
411420,pr,mandaguari,pr-mandaguari
411430,pr,mandirituba,pr-mandirituba
352860,sp,manduri,sp-manduri
411435,pr,manfrinopolis,pr-manfrinopolis
313930,mg,manga,mg-manga
330260,rj,mangaratiba,rj-mangaratiba
411440,pr,mangueirinha,pr-mangueirinha
313940,mg,manhuacu,mg-manhuacu
313950,mg,manhumirim,mg-manhumirim
130270,am,manicore,am-manicore
220590,pi,manoel-emidio,pi-manoel-emidio
411450,pr,manoel-ribas,pr-manoel-ribas
120034,ac,manoel-urbano,ac-manoel-urbano
431175,rs,manoel-viana,rs-manoel-viana
292040,ba,manoel-vitorino,ba-manoel-vitorino
292045,ba,mansidao,ba-mansidao
313960,mg,mantena,mg-mantena
320330,es,mantenopolis,es-mantenopolis
431177,rs,maquine,rs-maquine
130280,am,maraa,am-maraa
150420,pa,maraba,pa-maraba
352870,sp,maraba-paulista,sp-maraba-paulista
210632,ma,maracacume,ma-maracacume
352880,sp,maracai,sp-maracai
421040,sc,maracaja,sc-maracaja
500540,ms,maracaju,ms-maracaju
150430,pa,maracana,pa-maracana
230765,ce,maracanau,ce-maracanau
292050,ba,maracas,ba-maracas
270450,al,maragogi,al-maragogi
292060,ba,maragogipe,ba-maragogipe
260920,pe,maraial,pe-maraial
210635,ma,maraja-do-sena,ma-maraja-do-sena
230770,ce,maranguape,ce-maranguape
210637,ma,maranhaozinho,ma-maranhaozinho
150440,pa,marapanim,pa-marapanim
352885,sp,marapoama,sp-marapoama
521280,go,mara-rosa,go-mara-rosa
431179,rs,marata,rs-marata
320332,es,marataizes,es-marataizes
431180,rs,marau,rs-marau
292070,ba,marau,ba-marau
421050,sc,maravilha,sc-maravilha
270460,al,maravilha,al-maravilha
313970,mg,maravilhas,mg-maravilhas
250905,pb,marcacao,pb-marcacao
510558,mt,marcelandia,mt-marcelandia
431190,rs,marcelino-ramos,rs-marcelino-ramos
240730,rn,marcelino-vieira,rn-marcelino-vieira
292080,ba,marcionilio-souza,ba-marcionilio-souza
230780,ce,marco,ce-marco
220595,pi,marcolandia,pi-marcolandia
220600,pi,marcos-parente,pi-marcos-parente
313980,mg,mar-de-espanha,mg-mar-de-espanha
411460,pr,marechal-candido-rondon,pr-marechal-candido-rondon
270470,al,marechal-deodoro,al-marechal-deodoro
320334,es,marechal-floriano,es-marechal-floriano
120035,ac,marechal-thaumaturgo,ac-marechal-thaumaturgo
421055,sc,marema,sc-marema
250910,pb,mari,pb-mari
313990,mg,maria-da-fe,mg-maria-da-fe
411470,pr,maria-helena,pr-maria-helena
411480,pr,marialva,pr-marialva
314000,mg,mariana,mg-mariana
431198,rs,mariana-pimentel,rs-mariana-pimentel
431200,rs,mariano-moro,rs-mariano-moro
171250,to,marianopolis-do-tocantins,to-marianopolis-do-tocantins
352890,sp,mariapolis,sp-mariapolis
270480,al,maribondo,al-maribondo
330270,rj,marica,rj-marica
314010,mg,marilac,mg-marilac
320335,es,marilandia,es-marilandia
411490,pr,marilandia-do-sul,pr-marilandia-do-sul
411500,pr,marilena,pr-marilena
352900,sp,marilia,sp-marilia
411510,pr,mariluz,pr-mariluz
411520,pr,maringa,pr-maringa
352910,sp,marinopolis,sp-marinopolis
314015,mg,mario-campos,mg-mario-campos
411530,pr,mariopolis,pr-mariopolis
411535,pr,maripa,pr-maripa
314020,mg,maripa-de-minas,mg-maripa-de-minas
150442,pa,marituba,pa-marituba
250915,pb,marizopolis,pb-marizopolis
314030,mg,marlieria,mg-marlieria
411540,pr,marmeleiro,pr-marmeleiro
314040,mg,marmelopolis,mg-marmelopolis
431205,rs,marques-de-souza,rs-marques-de-souza
411545,pr,marquinho,pr-marquinho
314050,mg,martinho-campos,mg-martinho-campos
230790,ce,martinopole,ce-martinopole
352920,sp,martinopolis,sp-martinopolis
240740,rn,martins,rn-martins
314053,mg,martins-soares,mg-martins-soares
280400,se,maruim,se-maruim
411550,pr,marumbi,pr-marumbi
270490,al,mar-vermelho,al-mar-vermelho
521290,go,marzagao,go-marzagao
292090,ba,mascote,ba-mascote
230800,ce,massape,ce-massape
220605,pi,massape-do-piaui,pi-massape-do-piaui
421060,sc,massaranduba,sc-massaranduba
250920,pb,massaranduba,pb-massaranduba
431210,rs,mata,rs-mata
292100,ba,mata-de-sao-joao,ba-mata-de-sao-joao
270500,al,mata-grande,al-mata-grande
352930,sp,matao,sp-matao
250930,pb,mataraca,pb-mataraca
210640,ma,mata-roma,ma-mata-roma
314055,mg,mata-verde,mg-mata-verde
171270,to,mateiros,to-mateiros
411560,pr,matelandia,pr-matelandia
314060,mg,materlandia,mg-materlandia
314070,mg,mateus-leme,mg-mateus-leme
317150,mg,mathias-lobato,mg-mathias-lobato
314080,mg,matias-barbosa,mg-matias-barbosa
314085,mg,matias-cardoso,mg-matias-cardoso
220610,pi,matias-olimpio,pi-matias-olimpio
292105,ba,matina,ba-matina
210650,ma,matinha,ma-matinha
250933,pb,matinhas,pb-matinhas
411570,pr,matinhos,pr-matinhos
314090,mg,matipo,mg-matipo
431213,rs,mato-castelhano,rs-mato-castelhano
210660,ma,matoes,ma-matoes
210663,ma,matoes-do-norte,ma-matoes-do-norte
250937,pb,mato-grosso,pb-mato-grosso
431215,rs,mato-leitao,rs-mato-leitao
431217,rs,mato-queimado,rs-mato-queimado
411573,pr,mato-rico,pr-mato-rico
421070,sc,matos-costa,sc-matos-costa
314100,mg,mato-verde,mg-mato-verde
314110,mg,matozinhos,mg-matozinhos
521295,go,matrincha,go-matrincha
270510,al,matriz-de-camaragibe,al-matriz-de-camaragibe
510560,mt,matupa,mt-matupa
250939,pb,matureia,pb-matureia
314120,mg,matutina,mg-matutina
352940,sp,maua,sp-maua
411575,pr,maua-da-serra,pr-maua-da-serra
130290,am,maues,am-maues
521300,go,maurilandia,go-maurilandia
171280,to,maurilandia-do-tocantins,to-maurilandia-do-tocantins
230810,ce,mauriti,ce-mauriti
240750,rn,maxaranguape,rn-maxaranguape
431220,rs,maximiliano-de-almeida,rs-maximiliano-de-almeida
160040,ap,mazagao,ap-mazagao
314130,mg,medeiros,mg-medeiros
292110,ba,medeiros-neto,ba-medeiros-neto
411580,pr,medianeira,pr-medianeira
150445,pa,medicilandia,pa-medicilandia
314140,mg,medina,mg-medina
421080,sc,meleiro,sc-meleiro
150450,pa,melgaco,pa-melgaco
330280,rj,mendes,rj-mendes
314150,mg,mendes-pimentel,mg-mendes-pimentel
352950,sp,mendonca,sp-mendonca
411585,pr,mercedes,pr-mercedes
314160,mg,merces,mg-merces
352960,sp,meridiano,sp-meridiano
230820,ce,meruoca,ce-meruoca
352965,sp,mesopolis,sp-mesopolis
314170,mg,mesquita,mg-mesquita
330285,rj,mesquita,rj-mesquita
270520,al,messias,al-messias
240760,rn,messias-targino,rn-messias-targino
220620,pi,miguel-alves,pi-miguel-alves
292120,ba,miguel-calmon,ba-miguel-calmon
220630,pi,miguel-leao,pi-miguel-leao
352970,sp,miguelopolis,sp-miguelopolis
330290,rj,miguel-pereira,rj-miguel-pereira
230830,ce,milagres,ce-milagres
292130,ba,milagres,ba-milagres
210667,ma,milagres-do-maranhao,ma-milagres-do-maranhao
230835,ce,milha,ce-milha
220635,pi,milton-brandao,pi-milton-brandao
521305,go,mimoso-de-goias,go-mimoso-de-goias
320340,es,mimoso-do-sul,es-mimoso-do-sul
521308,go,minacu,go-minacu
270530,al,minador-do-negrao,al-minador-do-negrao
431225,rs,minas-do-leao,rs-minas-do-leao
314180,mg,minas-novas,mg-minas-novas
314190,mg,minduri,mg-minduri
521310,go,mineiros,go-mineiros
352980,sp,mineiros-do-tiete,sp-mineiros-do-tiete
110120,ro,ministro-andreazza,ro-ministro-andreazza
314200,mg,mirabela,mg-mirabela
352990,sp,miracatu,sp-miracatu
330300,rj,miracema,rj-miracema
171320,to,miracema-do-tocantins,to-miracema-do-tocantins
411590,pr,mirador,pr-mirador
210670,ma,mirador,ma-mirador
314210,mg,miradouro,mg-miradouro
353000,sp,mira-estrela,sp-mira-estrela
431230,rs,miraguai,rs-miraguai
314220,mg,mirai,mg-mirai
230837,ce,miraima,ce-miraima
500560,ms,miranda,ms-miranda
210675,ma,miranda-do-norte,ma-miranda-do-norte
260930,pe,mirandiba,pe-mirandiba
353010,sp,mirandopolis,sp-mirandopolis
292140,ba,mirangaba,ba-mirangaba
171330,to,miranorte,to-miranorte
292145,ba,mirante,ba-mirante
110130,ro,mirante-da-serra,ro-mirante-da-serra
353020,sp,mirante-do-paranapanema,sp-mirante-do-paranapanema
411600,pr,miraselva,pr-miraselva
353030,sp,mirassol,sp-mirassol
353040,sp,mirassolandia,sp-mirassolandia
510562,mt,mirassol-d'oeste,mt-mirassol-d'oeste
314225,mg,miravania,mg-miravania
421085,sc,mirim-doce,sc-mirim-doce
210680,ma,mirinzal,ma-mirinzal
411605,pr,missal,pr-missal
230840,ce,missao-velha,ce-missao-velha
150460,pa,mocajuba,pa-mocajuba
353050,sp,mococa,sp-mococa
421090,sc,modelo,sc-modelo
314230,mg,moeda,mg-moeda
314240,mg,moema,mg-moema
250940,pb,mogeiro,pb-mogeiro
353060,sp,mogi-das-cruzes,sp-mogi-das-cruzes
353070,sp,mogi-guacu,sp-mogi-guacu
353080,sp,mogi-mirim,sp-mogi-mirim
521340,go,moipora,go-moipora
280410,se,moita-bonita,se-moita-bonita
150470,pa,moju,pa-moju
150475,pa,mojui-dos-campos,pa-mojui-dos-campos
230850,ce,mombaca,ce-mombaca
353090,sp,mombuca,sp-mombuca
210690,ma,moncao,ma-moncao
353100,sp,moncoes,sp-moncoes
421100,sc,mondai,sc-mondai
353110,sp,mongagua,sp-mongagua
314250,mg,monjolos,mg-monjolos
220640,pi,monsenhor-gil,pi-monsenhor-gil
220650,pi,monsenhor-hipolito,pi-monsenhor-hipolito
314260,mg,monsenhor-paulo,mg-monsenhor-paulo
230860,ce,monsenhor-tabosa,ce-monsenhor-tabosa
250950,pb,montadas,pb-montadas
314270,mg,montalvania,mg-montalvania
320350,es,montanha,es-montanha
240770,rn,montanhas,rn-montanhas
431235,rs,montauri,rs-montauri
150480,pa,monte-alegre,pa-monte-alegre
240780,rn,monte-alegre,rn-monte-alegre
521350,go,monte-alegre-de-goias,go-monte-alegre-de-goias
314280,mg,monte-alegre-de-minas,mg-monte-alegre-de-minas
280420,se,monte-alegre-de-sergipe,se-monte-alegre-de-sergipe
220660,pi,monte-alegre-do-piaui,pi-monte-alegre-do-piaui
431237,rs,monte-alegre-dos-campos,rs-monte-alegre-dos-campos
353120,sp,monte-alegre-do-sul,sp-monte-alegre-do-sul
353130,sp,monte-alto,sp-monte-alto
353140,sp,monte-aprazivel,sp-monte-aprazivel
314290,mg,monte-azul,mg-monte-azul
353150,sp,monte-azul-paulista,sp-monte-azul-paulista
314300,mg,monte-belo,mg-monte-belo
431238,rs,monte-belo-do-sul,rs-monte-belo-do-sul
421105,sc,monte-carlo,sc-monte-carlo
314310,mg,monte-carmelo,mg-monte-carmelo
421110,sc,monte-castelo,sc-monte-castelo
353160,sp,monte-castelo,sp-monte-castelo
240790,rn,monte-das-gameleiras,rn-monte-das-gameleiras
171360,to,monte-do-carmo,to-monte-do-carmo
314315,mg,monte-formoso,mg-monte-formoso
250960,pb,monte-horebe,pb-monte-horebe
250970,pb,monteiro,pb-monteiro
353170,sp,monteiro-lobato,sp-monteiro-lobato
270540,al,monteiropolis,al-monteiropolis
353180,sp,monte-mor,sp-monte-mor
431240,rs,montenegro,rs-montenegro
110140,ro,monte-negro,ro-monte-negro
210700,ma,montes-altos,ma-montes-altos
292150,ba,monte-santo,ba-monte-santo
314320,mg,monte-santo-de-minas,mg-monte-santo-de-minas
171370,to,monte-santo-do-tocantins,to-monte-santo-do-tocantins
314330,mg,montes-claros,mg-montes-claros
521370,go,montes-claros-de-goias,go-montes-claros-de-goias
314340,mg,monte-siao,mg-monte-siao
314345,mg,montezuma,mg-montezuma
521375,go,montividiu,go-montividiu
521377,go,montividiu-do-norte,go-montividiu-do-norte
230870,ce,morada-nova,ce-morada-nova
314350,mg,morada-nova-de-minas,mg-morada-nova-de-minas
230880,ce,moraujo,ce-moraujo
261430,pe,moreilandia,pe-moreilandia
411610,pr,moreira-sales,pr-moreira-sales
260940,pe,moreno,pe-moreno
431242,rs,mormaco,rs-mormaco
292160,ba,morpara,ba-morpara
411620,pr,morretes,pr-morretes
230890,ce,morrinhos,ce-morrinhos
521380,go,morrinhos,go-morrinhos
431244,rs,morrinhos-do-sul,rs-morrinhos-do-sul
353190,sp,morro-agudo,sp-morro-agudo
521385,go,morro-agudo-de-goias,go-morro-agudo-de-goias
220665,pi,morro-cabeca-no-tempo,pi-morro-cabeca-no-tempo
421120,sc,morro-da-fumaca,sc-morro-da-fumaca
314360,mg,morro-da-garca,mg-morro-da-garca
292170,ba,morro-do-chapeu,ba-morro-do-chapeu
220667,pi,morro-do-chapeu-do-piaui,pi-morro-do-chapeu-do-piaui
314370,mg,morro-do-pilar,mg-morro-do-pilar
421125,sc,morro-grande,sc-morro-grande
431245,rs,morro-redondo,rs-morro-redondo
431247,rs,morro-reuter,rs-morro-reuter
210710,ma,morros,ma-morros
292180,ba,mortugaba,ba-mortugaba
353200,sp,morungaba,sp-morungaba
521390,go,mossamedes,go-mossamedes
240800,rn,mossoro,rn-mossoro
431250,rs,mostardas,rs-mostardas
353205,sp,motuca,sp-motuca
521400,go,mozarlandia,go-mozarlandia
150490,pa,muana,pa-muana
140030,rr,mucajai,rr-mucajai
230900,ce,mucambo,ce-mucambo
292190,ba,mucuge,ba-mucuge
431260,rs,mucum,rs-mucum
292200,ba,mucuri,ba-mucuri
320360,es,mucurici,es-mucurici
431261,rs,muitos-capoes,rs-muitos-capoes
431262,rs,muliterno,rs-muliterno
250980,pb,mulungu,pb-mulungu
230910,ce,mulungu,ce-mulungu
292205,ba,mulungu-do-morro,ba-mulungu-do-morro
521405,go,mundo-novo,go-mundo-novo
292210,ba,mundo-novo,ba-mundo-novo
500568,ms,mundo-novo,ms-mundo-novo
314380,mg,munhoz,mg-munhoz
411630,pr,munhoz-de-melo,pr-munhoz-de-melo
292220,ba,muniz-ferreira,ba-muniz-ferreira
320370,es,muniz-freire,es-muniz-freire
292225,ba,muquem-de-sao-francisco,ba-muquem-de-sao-francisco
320380,es,muqui,es-muqui
314390,mg,muriae,mg-muriae
280430,se,muribeca,se-muribeca
270550,al,murici,al-murici
220669,pi,murici-dos-portelas,pi-murici-dos-portelas
171395,to,muricilandia,to-muricilandia
292230,ba,muritiba,ba-muritiba
353210,sp,murutinga-do-sul,sp-murutinga-do-sul
292240,ba,mutuipe,ba-mutuipe
314400,mg,mutum,mg-mutum
521410,go,mutunopolis,go-mutunopolis
314410,mg,muzambinho,mg-muzambinho
314420,mg,nacip-raydan,mg-nacip-raydan
353215,sp,nantes,sp-nantes
314430,mg,nanuque,mg-nanuque
431265,rs,nao-me-toque,rs-nao-me-toque
314435,mg,naque,mg-naque
353220,sp,narandiba,sp-narandiba
240810,rn,natal,rn-natal
314437,mg,natalandia,mg-natalandia
314440,mg,natercia,mg-natercia
171420,to,natividade,to-natividade
330310,rj,natividade,rj-natividade
353230,sp,natividade-da-serra,sp-natividade-da-serra
250990,pb,natuba,pb-natuba
421130,sc,navegantes,sc-navegantes
500570,ms,navirai,ms-navirai
171430,to,nazare,to-nazare
292250,ba,nazare,ba-nazare
260950,pe,nazare-da-mata,pe-nazare-da-mata
220670,pi,nazare-do-piaui,pi-nazare-do-piaui
314450,mg,nazareno,mg-nazareno
353240,sp,nazare-paulista,sp-nazare-paulista
251000,pb,nazarezinho,pb-nazarezinho
220672,pi,nazaria,pi-nazaria
521440,go,nazario,go-nazario
280440,se,neopolis,se-neopolis
314460,mg,nepomuceno,mg-nepomuceno
521450,go,neropolis,go-neropolis
353250,sp,neves-paulista,sp-neves-paulista
130300,am,nhamunda,am-nhamunda
353260,sp,nhandeara,sp-nhandeara
431267,rs,nicolau-vergueiro,rs-nicolau-vergueiro
292260,ba,nilo-pecanha,ba-nilo-pecanha
330320,rj,nilopolis,rj-nilopolis
210720,ma,nina-rodrigues,ma-nina-rodrigues
314465,mg,ninheira,mg-ninheira
500580,ms,nioaque,ms-nioaque
353270,sp,nipoa,sp-nipoa
521460,go,niquelandia,go-niquelandia
240820,rn,nisia-floresta,rn-nisia-floresta
330330,rj,niteroi,rj-niteroi
510590,mt,nobres,mt-nobres
431270,rs,nonoai,rs-nonoai
292265,ba,nordestina,ba-nordestina
140040,rr,normandia,rr-normandia
510600,mt,nortelandia,mt-nortelandia
280445,se,nossa-senhora-aparecida,se-nossa-senhora-aparecida
280450,se,nossa-senhora-da-gloria,se-nossa-senhora-da-gloria
280460,se,nossa-senhora-das-dores,se-nossa-senhora-das-dores
411640,pr,nossa-senhora-das-gracas,pr-nossa-senhora-das-gracas
280470,se,nossa-senhora-de-lourdes,se-nossa-senhora-de-lourdes
220675,pi,nossa-senhora-de-nazare,pi-nossa-senhora-de-nazare
510610,mt,nossa-senhora-do-livramento,mt-nossa-senhora-do-livramento
280480,se,nossa-senhora-do-socorro,se-nossa-senhora-do-socorro
220680,pi,nossa-senhora-dos-remedios,pi-nossa-senhora-dos-remedios
353280,sp,nova-alianca,sp-nova-alianca
411650,pr,nova-alianca-do-ivai,pr-nova-alianca-do-ivai
431275,rs,nova-alvorada,rs-nova-alvorada
500600,ms,nova-alvorada-do-sul,ms-nova-alvorada-do-sul
521470,go,nova-america,go-nova-america
411660,pr,nova-america-da-colina,pr-nova-america-da-colina
500620,ms,nova-andradina,ms-nova-andradina
431280,rs,nova-araca,rs-nova-araca
521480,go,nova-aurora,go-nova-aurora
411670,pr,nova-aurora,pr-nova-aurora
510615,mt,nova-bandeirantes,mt-nova-bandeirantes
431290,rs,nova-bassano,rs-nova-bassano
314467,mg,nova-belem,mg-nova-belem
431295,rs,nova-boa-vista,rs-nova-boa-vista
510620,mt,nova-brasilandia,mt-nova-brasilandia
110014,ro,nova-brasilandia-d'oeste,ro-nova-brasilandia-d'oeste
431300,rs,nova-brescia,rs-nova-brescia
353282,sp,nova-campina,sp-nova-campina
292270,ba,nova-canaa,ba-nova-canaa
510621,mt,nova-canaa-do-norte,mt-nova-canaa-do-norte
353284,sp,nova-canaa-paulista,sp-nova-canaa-paulista
431301,rs,nova-candelaria,rs-nova-candelaria
411680,pr,nova-cantu,pr-nova-cantu
353286,sp,nova-castilho,sp-nova-castilho
210725,ma,nova-colinas,ma-nova-colinas
521483,go,nova-crixas,go-nova-crixas
240830,rn,nova-cruz,rn-nova-cruz
314470,mg,nova-era,mg-nova-era
421140,sc,nova-erechim,sc-nova-erechim
411690,pr,nova-esperanca,pr-nova-esperanca
150495,pa,nova-esperanca-do-piria,pa-nova-esperanca-do-piria
411695,pr,nova-esperanca-do-sudoeste,pr-nova-esperanca-do-sudoeste
431303,rs,nova-esperanca-do-sul,rs-nova-esperanca-do-sul
353290,sp,nova-europa,sp-nova-europa
292273,ba,nova-fatima,ba-nova-fatima
411700,pr,nova-fatima,pr-nova-fatima
251010,pb,nova-floresta,pb-nova-floresta
330340,rj,nova-friburgo,rj-nova-friburgo
521486,go,nova-gloria,go-nova-gloria
353300,sp,nova-granada,sp-nova-granada
510880,mt,nova-guarita,mt-nova-guarita
353310,sp,nova-guataporanga,sp-nova-guataporanga
431306,rs,nova-hartz,rs-nova-hartz
292275,ba,nova-ibia,ba-nova-ibia
330350,rj,nova-iguacu,rj-nova-iguacu
521487,go,nova-iguacu-de-goias,go-nova-iguacu-de-goias
353320,sp,nova-independencia,sp-nova-independencia
210730,ma,nova-iorque,ma-nova-iorque
150497,pa,nova-ipixuna,pa-nova-ipixuna
353325,sp,novais,sp-novais
421145,sc,nova-itaberaba,sc-nova-itaberaba
292280,ba,nova-itarana,ba-nova-itarana
510618,mt,nova-lacerda,mt-nova-lacerda
411705,pr,nova-laranjeiras,pr-nova-laranjeiras
314480,mg,nova-lima,mg-nova-lima
411710,pr,nova-londrina,pr-nova-londrina
353330,sp,nova-luzitania,sp-nova-luzitania
110033,ro,nova-mamore,ro-nova-mamore
510885,mt,nova-marilandia,mt-nova-marilandia
510890,mt,nova-maringa,mt-nova-maringa
314490,mg,nova-modica,mg-nova-modica
510895,mt,nova-monte-verde,mt-nova-monte-verde
510622,mt,nova-mutum,mt-nova-mutum
510617,mt,nova-nazare,mt-nova-nazare
353340,sp,nova-odessa,sp-nova-odessa
411720,pr,nova-olimpia,pr-nova-olimpia
510623,mt,nova-olimpia,mt-nova-olimpia
251020,pb,nova-olinda,pb-nova-olinda
230920,ce,nova-olinda,ce-nova-olinda
171488,to,nova-olinda,to-nova-olinda
210735,ma,nova-olinda-do-maranhao,ma-nova-olinda-do-maranhao
130310,am,nova-olinda-do-norte,am-nova-olinda-do-norte
431308,rs,nova-padua,rs-nova-padua
431310,rs,nova-palma,rs-nova-palma
251030,pb,nova-palmeira,pb-nova-palmeira
431320,rs,nova-petropolis,rs-nova-petropolis
314500,mg,nova-ponte,mg-nova-ponte
314505,mg,nova-porteirinha,mg-nova-porteirinha
431330,rs,nova-prata,rs-nova-prata
411725,pr,nova-prata-do-iguacu,pr-nova-prata-do-iguacu
431333,rs,nova-ramada,rs-nova-ramada
292285,ba,nova-redencao,ba-nova-redencao
314510,mg,nova-resende,mg-nova-resende
521490,go,nova-roma,go-nova-roma
431335,rs,nova-roma-do-sul,rs-nova-roma-do-sul
171500,to,nova-rosalandia,to-nova-rosalandia
230930,ce,nova-russas,ce-nova-russas
411721,pr,nova-santa-barbara,pr-nova-santa-barbara
510619,mt,nova-santa-helena,mt-nova-santa-helena
431337,rs,nova-santa-rita,rs-nova-santa-rita
220795,pi,nova-santa-rita,pi-nova-santa-rita
411722,pr,nova-santa-rosa,pr-nova-santa-rosa
314520,mg,nova-serrana,mg-nova-serrana
292290,ba,nova-soure,ba-nova-soure
411727,pr,nova-tebas,pr-nova-tebas
150500,pa,nova-timboteua,pa-nova-timboteua
421150,sc,nova-trento,sc-nova-trento
510624,mt,nova-ubirata,mt-nova-ubirata
110143,ro,nova-uniao,ro-nova-uniao
313660,mg,nova-uniao,mg-nova-uniao
320390,es,nova-venecia,es-nova-venecia
521500,go,nova-veneza,go-nova-veneza
421160,sc,nova-veneza,sc-nova-veneza
292300,ba,nova-vicosa,ba-nova-vicosa
510625,mt,nova-xavantina,mt-nova-xavantina
171510,to,novo-acordo,to-novo-acordo
130320,am,novo-airao,am-novo-airao
171515,to,novo-alegre,to-novo-alegre
130330,am,novo-aripuana,am-novo-aripuana
431349,rs,novo-barreiro,rs-novo-barreiro
521520,go,novo-brasil,go-novo-brasil
431339,rs,novo-cabrais,rs-novo-cabrais
314530,mg,novo-cruzeiro,mg-novo-cruzeiro
521523,go,novo-gama,go-novo-gama
431340,rs,novo-hamburgo,rs-novo-hamburgo
353350,sp,novo-horizonte,sp-novo-horizonte
421165,sc,novo-horizonte,sc-novo-horizonte
292303,ba,novo-horizonte,ba-novo-horizonte
510627,mt,novo-horizonte-do-norte,mt-novo-horizonte-do-norte
110050,ro,novo-horizonte-do-oeste,ro-novo-horizonte-do-oeste
500625,ms,novo-horizonte-do-sul,ms-novo-horizonte-do-sul
411729,pr,novo-itacolomi,pr-novo-itacolomi
171525,to,novo-jardim,to-novo-jardim
270560,al,novo-lino,al-novo-lino
431342,rs,novo-machado,rs-novo-machado
510626,mt,novo-mundo,mt-novo-mundo
230940,ce,novo-oriente,ce-novo-oriente
314535,mg,novo-oriente-de-minas,mg-novo-oriente-de-minas
220690,pi,novo-oriente-do-piaui,pi-novo-oriente-do-piaui
521525,go,novo-planalto,go-novo-planalto
150503,pa,novo-progresso,pa-novo-progresso
150506,pa,novo-repartimento,pa-novo-repartimento
314537,mg,novorizonte,mg-novorizonte
220695,pi,novo-santo-antonio,pi-novo-santo-antonio
510631,mt,novo-santo-antonio,mt-novo-santo-antonio
510628,mt,novo-sao-joaquim,mt-novo-sao-joaquim
431344,rs,novo-tiradentes,rs-novo-tiradentes
292305,ba,novo-triunfo,ba-novo-triunfo
431346,rs,novo-xingu,rs-novo-xingu
353360,sp,nuporanga,sp-nuporanga
150510,pa,obidos,pa-obidos
230945,ce,ocara,ce-ocara
353370,sp,ocaucu,sp-ocaucu
220700,pi,oeiras,pi-oeiras
150520,pa,oeiras-do-para,pa-oeiras-do-para
160050,ap,oiapoque,ap-oiapoque
314540,mg,olaria,mg-olaria
353380,sp,oleo,sp-oleo
251040,pb,olho-d'agua,pb-olho-d'agua
210740,ma,olho-d'agua-das-cunhas,ma-olho-d'agua-das-cunhas
270570,al,olho-d'agua-das-flores,al-olho-d'agua-das-flores
240840,rn,olho-d'agua-do-borges,rn-olho-d'agua-do-borges
270580,al,olho-d'agua-do-casado,al-olho-d'agua-do-casado
220710,pi,olho-d'agua-do-piaui,pi-olho-d'agua-do-piaui
270590,al,olho-d'agua-grande,al-olho-d'agua-grande
314545,mg,olhos-d'agua,mg-olhos-d'agua
353390,sp,olimpia,sp-olimpia
314550,mg,olimpio-noronha,mg-olimpio-noronha
260960,pe,olinda,pe-olinda
210745,ma,olinda-nova-do-maranhao,ma-olinda-nova-do-maranhao
292310,ba,olindina,ba-olindina
251050,pb,olivedos,pb-olivedos
314560,mg,oliveira,mg-oliveira
171550,to,oliveira-de-fatima,to-oliveira-de-fatima
292320,ba,oliveira-dos-brejinhos,ba-oliveira-dos-brejinhos
314570,mg,oliveira-fortes,mg-oliveira-fortes
270600,al,olivenca,al-olivenca
314580,mg,onca-de-pitangui,mg-onca-de-pitangui
353400,sp,onda-verde,sp-onda-verde
314585,mg,oratorios,mg-oratorios
353410,sp,oriente,sp-oriente
353420,sp,orindiuva,sp-orindiuva
150530,pa,oriximina,pa-oriximina
314587,mg,orizania,mg-orizania
521530,go,orizona,go-orizona
353430,sp,orlandia,sp-orlandia
421170,sc,orleans,sc-orleans
260970,pe,orobo,pe-orobo
260980,pe,oroco,pe-oroco
230950,ce,oros,ce-oros
411730,pr,ortigueira,pr-ortigueira
353440,sp,osasco,sp-osasco
353450,sp,oscar-bressane,sp-oscar-bressane
431350,rs,osorio,rs-osorio
353460,sp,osvaldo-cruz,sp-osvaldo-cruz
421175,sc,otacilio-costa,sc-otacilio-costa
150540,pa,ourem,pa-ourem
292330,ba,ouricangas,ba-ouricangas
260990,pe,ouricuri,pe-ouricuri
150543,pa,ourilandia-do-norte,pa-ourilandia-do-norte
353470,sp,ourinhos,sp-ourinhos
411740,pr,ourizona,pr-ourizona
421180,sc,ouro,sc-ouro
314590,mg,ouro-branco,mg-ouro-branco
240850,rn,ouro-branco,rn-ouro-branco
270610,al,ouro-branco,al-ouro-branco
353475,sp,ouroeste,sp-ouroeste
314600,mg,ouro-fino,mg-ouro-fino
292335,ba,ourolandia,ba-ourolandia
314610,mg,ouro-preto,mg-ouro-preto
110015,ro,ouro-preto-do-oeste,ro-ouro-preto-do-oeste
251060,pb,ouro-velho,pb-ouro-velho
353480,sp,ouro-verde,sp-ouro-verde
421185,sc,ouro-verde,sc-ouro-verde
521540,go,ouro-verde-de-goias,go-ouro-verde-de-goias
314620,mg,ouro-verde-de-minas,mg-ouro-verde-de-minas
411745,pr,ouro-verde-do-oeste,pr-ouro-verde-do-oeste
521550,go,ouvidor,go-ouvidor
353490,sp,pacaembu,sp-pacaembu
150548,pa,pacaja,pa-pacaja
230960,ce,pacajus,ce-pacajus
140045,rr,pacaraima,rr-pacaraima
230970,ce,pacatuba,ce-pacatuba
280490,se,pacatuba,se-pacatuba
210750,ma,paco-do-lumiar,ma-paco-do-lumiar
230980,ce,pacoti,ce-pacoti
230990,ce,pacuja,ce-pacuja
521560,go,padre-bernardo,go-padre-bernardo
314625,mg,padre-carvalho,mg-padre-carvalho
